program,filename,nfrags,fraglen,total_sequences,total_reads,dropped_reads,incorrect_length,correct_len_incorrect_seq,perfectly_reconstructed,dropped_reads_percentage,incorrect_length_percentage,correct_len_incorrect_seq_percentage,perfectly_reconstructed_percentage,divergent_reads,
AdapterRemoval,gen_n1000000_l40_merged.fq,1000000,40,999920,1000000,-80,0,8237,991763,-0.008,0.0,0.824,99.176,8237,
AdapterRemoval,gen_n1000000_l41_merged.fq,1000000,41,999900,1000000,-100,0,8749,991251,-0.01,0.0,0.875,99.125,8749,
AdapterRemoval,gen_n1000000_l42_merged.fq,1000000,42,999906,1000000,-94,0,8866,991134,-0.009,0.0,0.887,99.113,8866,
AdapterRemoval,gen_n1000000_l43_merged.fq,1000000,43,999921,1000000,-79,0,8933,991067,-0.008,0.0,0.893,99.107,8933,
AdapterRemoval,gen_n1000000_l44_merged.fq,1000000,44,999910,1000000,-90,0,9150,990850,-0.009,0.0,0.915,99.085,9150,
AdapterRemoval,gen_n1000000_l45_merged.fq,1000000,45,999912,1000000,-88,0,9495,990505,-0.009,0.0,0.95,99.05,9495,
AdapterRemoval,gen_n1000000_l46_merged.fq,1000000,46,999923,1000000,-77,0,9623,990377,-0.008,0.0,0.962,99.038,9623,
AdapterRemoval,gen_n1000000_l47_merged.fq,1000000,47,999928,1000000,-72,0,9878,990122,-0.007,0.0,0.988,99.012,9878,
AdapterRemoval,gen_n1000000_l48_merged.fq,1000000,48,999923,1000000,-77,0,10197,989803,-0.008,0.0,1.02,98.98,10197,
AdapterRemoval,gen_n1000000_l49_merged.fq,1000000,49,999925,1000000,-75,0,10220,989780,-0.007,0.0,1.022,98.978,10220,
AdapterRemoval,gen_n1000000_l4_merged.fq,1000000,4,999896,1000000,-104,0,1727,998273,-0.01,0.0,0.173,99.827,1727,
AdapterRemoval,gen_n1000000_l50_merged.fq,1000000,50,999927,1000000,-73,0,10733,989267,-0.007,0.0,1.073,98.927,10733,
AdapterRemoval,gen_n1000000_l51_merged.fq,1000000,51,999919,1000000,-81,0,10563,989437,-0.008,0.0,1.056,98.944,10563,
AdapterRemoval,gen_n1000000_l52_merged.fq,1000000,52,999920,1000000,-80,0,11036,988964,-0.008,0.0,1.104,98.896,11036,
AdapterRemoval,gen_n1000000_l53_merged.fq,1000000,53,999912,1000000,-88,0,10996,989004,-0.009,0.0,1.1,98.9,10996,
AdapterRemoval,gen_n1000000_l54_merged.fq,1000000,54,999922,1000000,-78,0,11292,988708,-0.008,0.0,1.129,98.871,11292,
AdapterRemoval,gen_n1000000_l55_merged.fq,1000000,55,999914,1000000,-86,0,11507,988493,-0.009,0.0,1.151,98.849,11507,
AdapterRemoval,gen_n1000000_l56_merged.fq,1000000,56,999916,1000000,-84,0,11829,988171,-0.008,0.0,1.183,98.817,11829,
AdapterRemoval,gen_n1000000_l57_merged.fq,1000000,57,999900,1000000,-100,0,11804,988196,-0.01,0.0,1.18,98.82,11804,
AdapterRemoval,gen_n1000000_l58_merged.fq,1000000,58,999915,1000000,-85,0,12276,987724,-0.009,0.0,1.228,98.772,12276,
AdapterRemoval,gen_n1000000_l59_merged.fq,1000000,59,999905,1000000,-95,0,12572,987428,-0.009,0.0,1.257,98.743,12572,
AdapterRemoval,gen_n1000000_l5_merged.fq,1000000,5,999925,1000000,-75,0,2234,997766,-0.007,0.0,0.223,99.777,2234,
AdapterRemoval,gen_n1000000_l60_merged.fq,1000000,60,999917,1000000,-83,0,12526,987474,-0.008,0.0,1.253,98.747,12526,
AdapterRemoval,gen_n1000000_l61_merged.fq,1000000,61,999918,1000000,-82,0,12800,987200,-0.008,0.0,1.28,98.72,12800,
AdapterRemoval,gen_n1000000_l62_merged.fq,1000000,62,999910,1000000,-90,0,12982,987018,-0.009,0.0,1.298,98.702,12982,
AdapterRemoval,gen_n1000000_l63_merged.fq,1000000,63,999911,1000000,-89,0,13148,986852,-0.009,0.0,1.315,98.685,13148,
AdapterRemoval,gen_n1000000_l64_merged.fq,1000000,64,999922,1000000,-78,0,13627,986373,-0.008,0.0,1.363,98.637,13627,
AdapterRemoval,gen_n1000000_l65_merged.fq,1000000,65,999920,1000000,-80,0,13688,986312,-0.008,0.0,1.369,98.631,13688,
AdapterRemoval,gen_n1000000_l66_merged.fq,1000000,66,999904,1000000,-96,0,13888,986112,-0.01,0.0,1.389,98.611,13888,
AdapterRemoval,gen_n1000000_l67_merged.fq,1000000,67,999925,1000000,-75,0,14118,985882,-0.007,0.0,1.412,98.588,14118,
AdapterRemoval,gen_n1000000_l68_merged.fq,1000000,68,999915,1000000,-85,0,14433,985567,-0.009,0.0,1.443,98.557,14433,
AdapterRemoval,gen_n1000000_l69_merged.fq,1000000,69,999916,1000000,-84,0,14616,985384,-0.008,0.0,1.462,98.538,14616,
AdapterRemoval,gen_n1000000_l6_merged.fq,1000000,6,999916,1000000,-84,0,2228,997772,-0.008,0.0,0.223,99.777,2228,
AdapterRemoval,gen_n1000000_l70_merged.fq,1000000,70,999901,1000000,-99,0,14939,985061,-0.01,0.0,1.494,98.506,14939,
AdapterRemoval,gen_n1000000_l71_merged.fq,1000000,71,999895,1000000,-105,0,15068,984932,-0.011,0.0,1.507,98.493,15068,
AdapterRemoval,gen_n1000000_l72_merged.fq,1000000,72,999909,1000000,-91,0,15513,984487,-0.009,0.0,1.551,98.449,15513,
AdapterRemoval,gen_n1000000_l73_merged.fq,1000000,73,999926,1000000,-74,0,15638,984362,-0.007,0.0,1.564,98.436,15638,
AdapterRemoval,gen_n1000000_l74_merged.fq,1000000,74,999914,1000000,-86,0,15924,984076,-0.009,0.0,1.592,98.408,15924,
AdapterRemoval,gen_n1000000_l75_merged.fq,1000000,75,999929,1000000,-71,0,15914,984086,-0.007,0.0,1.591,98.409,15914,
AdapterRemoval,gen_n1000000_l76_merged.fq,1000000,76,999914,1000000,-86,0,16157,983843,-0.009,0.0,1.616,98.384,16157,
AdapterRemoval,gen_n1000000_l77_merged.fq,1000000,77,999902,1000000,-98,0,16457,983543,-0.01,0.0,1.646,98.354,16457,
AdapterRemoval,gen_n1000000_l78_merged.fq,1000000,78,999918,1000000,-82,0,16763,983237,-0.008,0.0,1.676,98.324,16763,
AdapterRemoval,gen_n1000000_l79_merged.fq,1000000,79,999921,1000000,-79,0,16794,983206,-0.008,0.0,1.679,98.321,16794,
AdapterRemoval,gen_n1000000_l7_merged.fq,1000000,7,999912,1000000,-88,0,2193,997807,-0.009,0.0,0.219,99.781,2193,
AdapterRemoval,gen_n1000000_l80_merged.fq,1000000,80,999907,1000000,-93,0,17080,982920,-0.009,0.0,1.708,98.292,17080,
AdapterRemoval,gen_n1000000_l81_merged.fq,1000000,81,999923,1000000,-77,0,17328,982672,-0.008,0.0,1.733,98.267,17328,
AdapterRemoval,gen_n1000000_l82_merged.fq,1000000,82,999924,1000000,-76,0,17743,982257,-0.008,0.0,1.774,98.226,17743,
AdapterRemoval,gen_n1000000_l83_merged.fq,1000000,83,999923,1000000,-77,0,17588,982412,-0.008,0.0,1.759,98.241,17588,
AdapterRemoval,gen_n1000000_l84_merged.fq,1000000,84,999906,1000000,-94,0,17921,982079,-0.009,0.0,1.792,98.208,17921,
AdapterRemoval,gen_n1000000_l85_merged.fq,1000000,85,999916,1000000,-84,0,18222,981778,-0.008,0.0,1.822,98.178,18222,
AdapterRemoval,gen_n1000000_l86_merged.fq,1000000,86,999921,1000000,-79,0,18651,981349,-0.008,0.0,1.865,98.135,18651,
AdapterRemoval,gen_n1000000_l87_merged.fq,1000000,87,999935,1000000,-65,0,18702,981298,-0.006,0.0,1.87,98.13,18702,
AdapterRemoval,gen_n1000000_l88_merged.fq,1000000,88,999924,1000000,-76,0,18733,981267,-0.008,0.0,1.873,98.127,18733,
AdapterRemoval,gen_n1000000_l89_merged.fq,1000000,89,999911,1000000,-89,0,18830,981170,-0.009,0.0,1.883,98.117,18830,
AdapterRemoval,gen_n1000000_l8_merged.fq,1000000,8,999921,1000000,-79,0,2312,997688,-0.008,0.0,0.231,99.769,2312,
AdapterRemoval,gen_n1000000_l90_merged.fq,1000000,90,999923,1000000,-77,0,19255,980745,-0.008,0.0,1.926,98.075,19255,
AdapterRemoval,gen_n1000000_l91_merged.fq,1000000,91,999915,1000000,-85,0,19694,980306,-0.009,0.0,1.969,98.031,19694,
AdapterRemoval,gen_n1000000_l92_merged.fq,1000000,92,999916,1000000,-84,0,19826,980174,-0.008,0.0,1.983,98.017,19826,
AdapterRemoval,gen_n1000000_l93_merged.fq,1000000,93,999908,1000000,-92,0,20055,979945,-0.009,0.0,2.006,97.995,20055,
AdapterRemoval,gen_n1000000_l94_merged.fq,1000000,94,999916,1000000,-84,0,20425,979575,-0.008,0.0,2.042,97.957,20425,
AdapterRemoval,gen_n1000000_l95_merged.fq,1000000,95,999918,1000000,-82,0,20693,979307,-0.008,0.0,2.069,97.931,20693,
AdapterRemoval,gen_n1000000_l96_merged.fq,1000000,96,999915,1000000,-85,0,20925,979075,-0.009,0.0,2.092,97.907,20925,
AdapterRemoval,gen_n1000000_l97_merged.fq,1000000,97,999915,1000000,-85,0,21048,978952,-0.009,0.0,2.105,97.895,21048,
AdapterRemoval,gen_n1000000_l98_merged.fq,1000000,98,999919,1000000,-81,0,21486,978514,-0.008,0.0,2.149,97.851,21486,
AdapterRemoval,gen_n1000000_l99_merged.fq,1000000,99,999915,1000000,-85,0,21765,978235,-0.009,0.0,2.176,97.823,21765,
AdapterRemoval,gen_n1000000_l9_merged.fq,1000000,9,999911,1000000,-89,0,2305,997695,-0.009,0.0,0.231,99.769,2305,
