program,type,qs1,qs2,new_nt,new_qs
SeqPrep,match,24,3,s1,27
SeqPrep,match,24,4,s1,28
SeqPrep,match,24,5,s1,29
SeqPrep,match,24,6,s1,30
SeqPrep,match,24,7,s1,31
SeqPrep,match,24,8,s1,32
SeqPrep,match,24,9,s1,33
SeqPrep,match,24,10,s1,34
SeqPrep,match,24,11,s1,35
SeqPrep,match,24,12,s1,36
SeqPrep,match,24,13,s1,37
SeqPrep,match,24,14,s1,38
SeqPrep,match,24,15,s1,39
SeqPrep,match,24,16,s1,40
SeqPrep,match,24,17,s1,41
SeqPrep,match,24,18,s1,42
SeqPrep,match,24,19,s1,43
SeqPrep,match,24,20,s1,44
SeqPrep,match,24,21,s1,45
SeqPrep,match,24,22,s1,46
SeqPrep,match,24,23,s1,47
SeqPrep,match,24,24,s1,48
SeqPrep,match,24,25,s1,49
SeqPrep,match,24,26,s1,50
SeqPrep,match,24,27,s1,51
SeqPrep,match,24,28,s1,52
SeqPrep,match,24,29,s1,53
SeqPrep,match,24,30,s1,54
SeqPrep,match,24,31,s1,55
SeqPrep,match,24,32,s1,56
SeqPrep,match,24,33,s1,57
SeqPrep,match,24,34,s1,58
SeqPrep,match,24,35,s1,59
SeqPrep,match,24,36,s1,60
SeqPrep,match,24,37,s1,60
SeqPrep,match,24,38,s1,60
SeqPrep,match,24,39,s1,60
SeqPrep,match,24,40,s1,60
SeqPrep,match,24,41,s1,60
SeqPrep,match,25,0,s1,25
SeqPrep,match,25,1,s1,26
SeqPrep,match,25,2,s1,27
SeqPrep,match,25,3,s1,28
SeqPrep,match,25,4,s1,29
SeqPrep,match,25,5,s1,30
SeqPrep,match,25,6,s1,31
SeqPrep,match,25,7,s1,32
SeqPrep,match,25,8,s1,33
SeqPrep,match,25,9,s1,34
SeqPrep,match,25,10,s1,35
SeqPrep,match,25,11,s1,36
SeqPrep,match,25,12,s1,37
SeqPrep,match,25,13,s1,38
SeqPrep,match,25,14,s1,39
SeqPrep,match,25,15,s1,40
SeqPrep,match,25,16,s1,41
SeqPrep,match,25,17,s1,42
SeqPrep,match,25,18,s1,43
SeqPrep,match,25,19,s1,44
SeqPrep,match,25,20,s1,45
SeqPrep,match,25,21,s1,46
SeqPrep,match,25,22,s1,47
SeqPrep,match,25,23,s1,48
SeqPrep,match,25,24,s1,49
SeqPrep,match,25,25,s1,50
SeqPrep,match,25,26,s1,51
SeqPrep,match,25,27,s1,52
SeqPrep,match,25,28,s1,53
SeqPrep,match,25,29,s1,54
SeqPrep,match,25,30,s1,55
SeqPrep,match,25,31,s1,56
SeqPrep,match,25,32,s1,57
SeqPrep,match,25,33,s1,58
SeqPrep,match,25,34,s1,59
SeqPrep,match,25,35,s1,60
SeqPrep,match,25,36,s1,60
SeqPrep,match,25,37,s1,60
SeqPrep,match,25,38,s1,60
SeqPrep,match,25,39,s1,60
SeqPrep,match,25,40,s1,60
SeqPrep,match,25,41,s1,60
SeqPrep,match,26,0,s1,26
SeqPrep,match,26,1,s1,27
SeqPrep,match,26,2,s1,28
SeqPrep,match,26,3,s1,29
SeqPrep,match,26,4,s1,30
SeqPrep,match,26,5,s1,31
SeqPrep,match,26,6,s1,32
SeqPrep,match,26,7,s1,33
SeqPrep,match,26,8,s1,34
SeqPrep,match,26,9,s1,35
SeqPrep,match,26,10,s1,36
SeqPrep,match,26,11,s1,37
SeqPrep,match,26,12,s1,38
SeqPrep,match,26,13,s1,39
SeqPrep,match,26,14,s1,40
SeqPrep,match,26,15,s1,41
SeqPrep,match,26,16,s1,42
SeqPrep,match,26,17,s1,43
SeqPrep,match,26,18,s1,44
SeqPrep,match,26,19,s1,45
SeqPrep,match,26,20,s1,46
SeqPrep,match,26,21,s1,47
SeqPrep,match,26,22,s1,48
SeqPrep,match,26,23,s1,49
SeqPrep,match,26,24,s1,50
SeqPrep,match,26,25,s1,51
SeqPrep,match,26,26,s1,52
SeqPrep,match,26,27,s1,53
SeqPrep,match,26,28,s1,54
SeqPrep,match,26,29,s1,55
SeqPrep,match,26,30,s1,56
SeqPrep,match,26,31,s1,57
SeqPrep,match,26,32,s1,58
SeqPrep,match,26,33,s1,59
SeqPrep,match,26,34,s1,60
SeqPrep,match,26,35,s1,60
SeqPrep,match,26,36,s1,60
SeqPrep,match,26,37,s1,60
SeqPrep,match,26,38,s1,60
SeqPrep,match,26,39,s1,60
SeqPrep,match,26,40,s1,60
SeqPrep,match,26,41,s1,60
SeqPrep,match,27,0,s1,27
SeqPrep,match,27,1,s1,28
SeqPrep,match,27,2,s1,29
SeqPrep,match,27,3,s1,30
SeqPrep,match,27,4,s1,31
SeqPrep,match,27,5,s1,32
SeqPrep,match,27,6,s1,33
SeqPrep,match,27,7,s1,34
SeqPrep,match,27,8,s1,35
SeqPrep,match,27,9,s1,36
SeqPrep,match,27,10,s1,37
SeqPrep,match,27,11,s1,38
SeqPrep,match,27,12,s1,39
SeqPrep,match,27,13,s1,40
SeqPrep,match,27,14,s1,41
SeqPrep,match,27,15,s1,42
SeqPrep,match,27,16,s1,43
SeqPrep,match,27,17,s1,44
SeqPrep,match,27,18,s1,45
SeqPrep,match,27,19,s1,46
SeqPrep,match,27,20,s1,47
SeqPrep,match,27,21,s1,48
SeqPrep,match,27,22,s1,49
SeqPrep,match,27,23,s1,50
SeqPrep,match,27,24,s1,51
SeqPrep,match,27,25,s1,52
SeqPrep,match,27,26,s1,53
SeqPrep,match,27,27,s1,54
SeqPrep,match,27,28,s1,55
SeqPrep,match,27,29,s1,56
SeqPrep,match,27,30,s1,57
SeqPrep,match,27,31,s1,58
SeqPrep,match,27,32,s1,59
SeqPrep,match,27,33,s1,60
SeqPrep,match,27,34,s1,60
SeqPrep,match,27,35,s1,60
SeqPrep,match,27,36,s1,60
SeqPrep,match,27,37,s1,60
SeqPrep,match,27,38,s1,60
SeqPrep,match,27,39,s1,60
SeqPrep,match,27,40,s1,60
SeqPrep,match,27,41,s1,60
SeqPrep,match,28,0,s1,28
SeqPrep,match,28,1,s1,29
SeqPrep,match,28,2,s1,30
SeqPrep,match,28,3,s1,31
SeqPrep,match,28,4,s1,32
SeqPrep,match,28,5,s1,33
SeqPrep,match,28,6,s1,34
SeqPrep,match,28,7,s1,35
SeqPrep,match,28,8,s1,36
SeqPrep,match,28,9,s1,37
SeqPrep,match,28,10,s1,38
SeqPrep,match,28,11,s1,39
SeqPrep,match,28,12,s1,40
SeqPrep,match,28,13,s1,41
SeqPrep,match,28,14,s1,42
SeqPrep,match,28,15,s1,43
SeqPrep,match,28,16,s1,44
SeqPrep,match,28,17,s1,45
SeqPrep,match,28,18,s1,46
SeqPrep,match,28,19,s1,47
SeqPrep,match,28,20,s1,48
SeqPrep,match,28,21,s1,49
SeqPrep,match,28,22,s1,50
SeqPrep,match,28,23,s1,51
SeqPrep,match,28,24,s1,52
SeqPrep,match,28,25,s1,53
SeqPrep,match,28,26,s1,54
SeqPrep,match,28,27,s1,55
SeqPrep,match,28,28,s1,56
SeqPrep,match,28,29,s1,57
SeqPrep,match,28,30,s1,58
SeqPrep,match,28,31,s1,59
SeqPrep,match,28,32,s1,60
SeqPrep,match,28,33,s1,60
SeqPrep,match,28,34,s1,60
SeqPrep,match,28,35,s1,60
SeqPrep,match,28,36,s1,60
SeqPrep,match,28,37,s1,60
SeqPrep,match,28,38,s1,60
SeqPrep,match,28,39,s1,60
SeqPrep,match,28,40,s1,60
SeqPrep,match,28,41,s1,60
SeqPrep,match,29,0,s1,29
SeqPrep,match,29,1,s1,30
SeqPrep,match,29,2,s1,31
SeqPrep,match,29,3,s1,32
SeqPrep,match,29,4,s1,33
SeqPrep,match,29,5,s1,34
SeqPrep,match,29,6,s1,35
SeqPrep,match,29,7,s1,36
SeqPrep,match,29,8,s1,37
SeqPrep,match,29,9,s1,38
SeqPrep,match,29,10,s1,39
SeqPrep,match,29,11,s1,40
SeqPrep,match,29,12,s1,41
SeqPrep,match,29,13,s1,42
SeqPrep,match,29,14,s1,43
SeqPrep,match,29,15,s1,44
SeqPrep,match,29,16,s1,45
SeqPrep,match,29,17,s1,46
SeqPrep,match,29,18,s1,47
SeqPrep,match,29,19,s1,48
SeqPrep,match,29,20,s1,49
SeqPrep,match,29,21,s1,50
SeqPrep,match,29,22,s1,51
SeqPrep,match,29,23,s1,52
SeqPrep,match,29,24,s1,53
SeqPrep,match,29,25,s1,54
SeqPrep,match,29,26,s1,55
SeqPrep,match,29,27,s1,56
SeqPrep,match,29,28,s1,57
SeqPrep,match,29,29,s1,58
SeqPrep,match,29,30,s1,59
SeqPrep,match,29,31,s1,60
SeqPrep,match,29,32,s1,60
SeqPrep,match,29,33,s1,60
SeqPrep,match,29,34,s1,60
SeqPrep,match,29,35,s1,60
SeqPrep,match,29,36,s1,60
SeqPrep,match,29,37,s1,60
SeqPrep,match,29,38,s1,60
SeqPrep,match,29,39,s1,60
SeqPrep,match,29,40,s1,60
SeqPrep,match,29,41,s1,60
SeqPrep,match,30,0,s1,30
SeqPrep,match,30,1,s1,31
SeqPrep,match,30,2,s1,32
SeqPrep,match,30,3,s1,33
SeqPrep,match,30,4,s1,34
SeqPrep,match,30,5,s1,35
SeqPrep,match,30,6,s1,36
SeqPrep,match,30,7,s1,37
SeqPrep,match,30,8,s1,38
SeqPrep,match,30,9,s1,39
SeqPrep,match,30,10,s1,40
SeqPrep,match,30,11,s1,41
SeqPrep,match,30,12,s1,42
SeqPrep,match,30,13,s1,43
SeqPrep,match,30,14,s1,44
SeqPrep,match,30,15,s1,45
SeqPrep,match,30,16,s1,46
SeqPrep,match,30,17,s1,47
SeqPrep,match,30,18,s1,48
SeqPrep,match,30,19,s1,49
SeqPrep,match,30,20,s1,50
SeqPrep,match,30,21,s1,51
SeqPrep,match,30,22,s1,52
SeqPrep,match,30,23,s1,53
SeqPrep,match,30,24,s1,54
SeqPrep,match,30,25,s1,55
SeqPrep,match,30,26,s1,56
SeqPrep,match,30,27,s1,57
SeqPrep,match,30,28,s1,58
SeqPrep,match,30,29,s1,59
SeqPrep,match,30,30,s1,60
SeqPrep,match,30,31,s1,60
SeqPrep,match,30,32,s1,60
SeqPrep,match,30,33,s1,60
SeqPrep,match,30,34,s1,60
SeqPrep,match,30,35,s1,60
SeqPrep,match,30,36,s1,60
SeqPrep,match,30,37,s1,60
SeqPrep,match,30,38,s1,60
SeqPrep,match,30,39,s1,60
SeqPrep,match,30,40,s1,60
SeqPrep,match,30,41,s1,60
SeqPrep,match,31,0,s1,31
SeqPrep,match,31,1,s1,32
SeqPrep,match,31,2,s1,33
SeqPrep,match,31,3,s1,34
SeqPrep,match,31,4,s1,35
SeqPrep,match,31,5,s1,36
SeqPrep,match,31,6,s1,37
SeqPrep,match,31,7,s1,38
SeqPrep,match,31,8,s1,39
SeqPrep,match,31,9,s1,40
SeqPrep,match,31,10,s1,41
SeqPrep,match,31,11,s1,42
SeqPrep,match,31,12,s1,43
SeqPrep,match,31,13,s1,44
SeqPrep,match,31,14,s1,45
SeqPrep,match,31,15,s1,46
SeqPrep,match,31,16,s1,47
SeqPrep,match,31,17,s1,48
SeqPrep,match,31,18,s1,49
SeqPrep,match,31,19,s1,50
SeqPrep,match,31,20,s1,51
SeqPrep,match,31,21,s1,52
SeqPrep,match,31,22,s1,53
SeqPrep,match,31,23,s1,54
SeqPrep,match,31,24,s1,55
SeqPrep,match,31,25,s1,56
SeqPrep,match,31,26,s1,57
SeqPrep,match,31,27,s1,58
SeqPrep,match,31,28,s1,59
SeqPrep,match,31,29,s1,60
SeqPrep,match,31,30,s1,60
SeqPrep,match,31,31,s1,60
SeqPrep,match,31,32,s1,60
SeqPrep,match,31,33,s1,60
SeqPrep,match,31,34,s1,60
SeqPrep,match,31,35,s1,60
SeqPrep,match,31,36,s1,60
SeqPrep,match,31,37,s1,60
SeqPrep,match,31,38,s1,60
SeqPrep,match,31,39,s1,60
SeqPrep,match,31,40,s1,60
SeqPrep,match,31,41,s1,60
SeqPrep,match,32,0,s1,32
SeqPrep,match,32,1,s1,33
SeqPrep,match,32,2,s1,34
SeqPrep,match,32,3,s1,35
SeqPrep,match,32,4,s1,36
SeqPrep,match,32,5,s1,37
SeqPrep,match,32,6,s1,38
SeqPrep,match,32,7,s1,39
SeqPrep,match,32,8,s1,40
SeqPrep,match,32,9,s1,41
SeqPrep,match,32,10,s1,42
SeqPrep,match,32,11,s1,43
SeqPrep,match,32,12,s1,44
SeqPrep,match,32,13,s1,45
SeqPrep,match,32,14,s1,46
SeqPrep,match,32,15,s1,47
SeqPrep,match,32,16,s1,48
SeqPrep,match,32,17,s1,49
SeqPrep,match,32,18,s1,50
SeqPrep,match,32,19,s1,51
SeqPrep,match,32,20,s1,52
SeqPrep,match,32,21,s1,53
SeqPrep,match,32,22,s1,54
SeqPrep,match,32,23,s1,55
SeqPrep,match,32,24,s1,56
SeqPrep,match,32,25,s1,57
SeqPrep,match,32,26,s1,58
SeqPrep,match,32,27,s1,59
SeqPrep,match,32,28,s1,60
SeqPrep,match,32,29,s1,60
SeqPrep,match,32,30,s1,60
SeqPrep,match,32,31,s1,60
SeqPrep,match,32,32,s1,60
SeqPrep,match,32,33,s1,60
SeqPrep,match,32,34,s1,60
SeqPrep,match,32,35,s1,60
SeqPrep,match,32,36,s1,60
SeqPrep,match,32,37,s1,60
SeqPrep,match,32,38,s1,60
SeqPrep,match,32,39,s1,60
SeqPrep,match,32,40,s1,60
SeqPrep,match,32,41,s1,60
SeqPrep,match,33,0,s1,33
SeqPrep,match,33,1,s1,34
SeqPrep,match,33,2,s1,35
SeqPrep,match,33,3,s1,36
SeqPrep,match,33,4,s1,37
SeqPrep,match,33,5,s1,38
SeqPrep,match,33,6,s1,39
SeqPrep,match,33,7,s1,40
SeqPrep,match,33,8,s1,41
SeqPrep,match,33,9,s1,42
SeqPrep,match,33,10,s1,43
SeqPrep,match,33,11,s1,44
SeqPrep,match,33,12,s1,45
SeqPrep,match,33,13,s1,46
SeqPrep,match,33,14,s1,47
SeqPrep,match,33,15,s1,48
SeqPrep,match,33,16,s1,49
SeqPrep,match,33,17,s1,50
SeqPrep,match,33,18,s1,51
SeqPrep,match,33,19,s1,52
SeqPrep,match,33,20,s1,53
SeqPrep,match,33,21,s1,54
SeqPrep,match,33,22,s1,55
SeqPrep,match,33,23,s1,56
SeqPrep,match,33,24,s1,57
SeqPrep,match,33,25,s1,58
SeqPrep,match,33,26,s1,59
SeqPrep,match,33,27,s1,60
SeqPrep,match,33,28,s1,60
SeqPrep,match,33,29,s1,60
SeqPrep,match,33,30,s1,60
SeqPrep,match,33,31,s1,60
SeqPrep,match,33,32,s1,60
SeqPrep,match,33,33,s1,60
SeqPrep,match,33,34,s1,60
SeqPrep,match,33,35,s1,60
SeqPrep,match,33,36,s1,60
SeqPrep,match,33,37,s1,60
SeqPrep,match,33,38,s1,60
SeqPrep,match,33,39,s1,60
SeqPrep,match,33,40,s1,60
SeqPrep,match,33,41,s1,60
SeqPrep,match,34,0,s1,34
SeqPrep,match,34,1,s1,35
SeqPrep,match,34,2,s1,36
SeqPrep,match,34,3,s1,37
SeqPrep,match,34,4,s1,38
SeqPrep,match,34,5,s1,39
SeqPrep,match,34,6,s1,40
SeqPrep,match,34,7,s1,41
SeqPrep,match,34,8,s1,42
SeqPrep,match,34,9,s1,43
SeqPrep,match,34,10,s1,44
SeqPrep,match,34,11,s1,45
SeqPrep,match,34,12,s1,46
SeqPrep,match,34,13,s1,47
SeqPrep,match,34,14,s1,48
SeqPrep,match,34,15,s1,49
SeqPrep,match,34,16,s1,50
SeqPrep,match,34,17,s1,51
SeqPrep,match,34,18,s1,52
SeqPrep,match,34,19,s1,53
SeqPrep,match,34,20,s1,54
SeqPrep,match,34,21,s1,55
SeqPrep,match,34,22,s1,56
SeqPrep,match,34,23,s1,57
SeqPrep,match,34,24,s1,58
SeqPrep,match,34,25,s1,59
SeqPrep,match,34,26,s1,60
SeqPrep,match,34,27,s1,60
SeqPrep,match,34,28,s1,60
SeqPrep,match,34,29,s1,60
SeqPrep,match,34,30,s1,60
SeqPrep,match,34,31,s1,60
SeqPrep,match,34,32,s1,60
SeqPrep,match,34,33,s1,60
SeqPrep,match,34,34,s1,60
SeqPrep,match,34,35,s1,60
SeqPrep,match,34,36,s1,60
SeqPrep,match,34,37,s1,60
SeqPrep,match,34,38,s1,60
SeqPrep,match,34,39,s1,60
SeqPrep,match,34,40,s1,60
SeqPrep,match,34,41,s1,60
SeqPrep,match,35,0,s1,35
SeqPrep,match,35,1,s1,36
SeqPrep,match,35,2,s1,37
SeqPrep,match,35,3,s1,38
SeqPrep,match,35,4,s1,39
SeqPrep,match,35,5,s1,40
SeqPrep,match,35,6,s1,41
SeqPrep,match,35,7,s1,42
SeqPrep,match,35,8,s1,43
SeqPrep,match,35,9,s1,44
SeqPrep,match,35,10,s1,45
SeqPrep,match,35,11,s1,46
SeqPrep,match,35,12,s1,47
SeqPrep,match,35,13,s1,48
SeqPrep,match,35,14,s1,49
SeqPrep,match,35,15,s1,50
SeqPrep,match,35,16,s1,51
SeqPrep,match,35,17,s1,52
SeqPrep,match,35,18,s1,53
SeqPrep,match,35,19,s1,54
SeqPrep,match,35,20,s1,55
SeqPrep,match,35,21,s1,56
SeqPrep,match,35,22,s1,57
SeqPrep,match,35,23,s1,58
SeqPrep,match,35,24,s1,59
SeqPrep,match,35,25,s1,60
SeqPrep,match,35,26,s1,60
SeqPrep,match,35,27,s1,60
SeqPrep,match,35,28,s1,60
SeqPrep,match,35,29,s1,60
SeqPrep,match,35,30,s1,60
SeqPrep,match,35,31,s1,60
SeqPrep,match,35,32,s1,60
SeqPrep,match,35,33,s1,60
SeqPrep,match,35,34,s1,60
SeqPrep,match,35,35,s1,60
SeqPrep,match,35,36,s1,60
SeqPrep,match,35,37,s1,60
SeqPrep,match,35,38,s1,60
SeqPrep,match,35,39,s1,60
SeqPrep,match,35,40,s1,60
SeqPrep,match,35,41,s1,60
SeqPrep,match,36,0,s1,36
SeqPrep,match,36,1,s1,37
SeqPrep,match,36,2,s1,38
SeqPrep,match,36,3,s1,39
SeqPrep,match,36,4,s1,40
SeqPrep,match,36,5,s1,41
SeqPrep,match,36,6,s1,42
SeqPrep,match,36,7,s1,43
SeqPrep,match,36,8,s1,44
SeqPrep,match,36,9,s1,45
SeqPrep,match,36,10,s1,46
SeqPrep,match,36,11,s1,47
SeqPrep,match,36,12,s1,48
SeqPrep,match,36,13,s1,49
SeqPrep,match,36,14,s1,50
SeqPrep,match,36,15,s1,51
SeqPrep,match,36,16,s1,52
SeqPrep,match,36,17,s1,53
SeqPrep,match,36,18,s1,54
SeqPrep,match,36,19,s1,55
SeqPrep,match,36,20,s1,56
SeqPrep,match,36,21,s1,57
SeqPrep,match,36,22,s1,58
SeqPrep,match,36,23,s1,59
SeqPrep,match,36,24,s1,60
SeqPrep,match,36,25,s1,60
SeqPrep,match,36,26,s1,60
SeqPrep,match,36,27,s1,60
SeqPrep,match,36,28,s1,60
SeqPrep,match,36,29,s1,60
SeqPrep,match,36,30,s1,60
SeqPrep,match,36,31,s1,60
SeqPrep,match,36,32,s1,60
SeqPrep,match,36,33,s1,60
SeqPrep,match,36,34,s1,60
SeqPrep,match,36,35,s1,60
SeqPrep,match,36,36,s1,60
SeqPrep,match,36,37,s1,60
SeqPrep,match,36,38,s1,60
SeqPrep,match,36,39,s1,60
SeqPrep,match,36,40,s1,60
SeqPrep,match,36,41,s1,60
SeqPrep,match,37,0,s1,37
SeqPrep,match,37,1,s1,38
SeqPrep,match,37,2,s1,39
SeqPrep,match,37,3,s1,40
SeqPrep,match,37,4,s1,41
SeqPrep,match,37,5,s1,42
SeqPrep,match,37,6,s1,43
SeqPrep,match,37,7,s1,44
SeqPrep,match,37,8,s1,45
SeqPrep,match,37,9,s1,46
SeqPrep,match,37,10,s1,47
SeqPrep,match,37,11,s1,48
SeqPrep,match,37,12,s1,49
SeqPrep,match,37,13,s1,50
SeqPrep,match,37,14,s1,51
SeqPrep,match,37,15,s1,52
SeqPrep,match,37,16,s1,53
SeqPrep,match,37,17,s1,54
SeqPrep,match,37,18,s1,55
SeqPrep,match,37,19,s1,56
SeqPrep,match,37,20,s1,57
SeqPrep,match,37,21,s1,58
SeqPrep,match,37,22,s1,59
SeqPrep,match,37,23,s1,60
SeqPrep,match,37,24,s1,60
SeqPrep,match,37,25,s1,60
SeqPrep,match,37,26,s1,60
SeqPrep,match,37,27,s1,60
SeqPrep,match,37,28,s1,60
SeqPrep,match,37,29,s1,60
SeqPrep,match,37,30,s1,60
SeqPrep,match,37,31,s1,60
SeqPrep,match,37,32,s1,60
SeqPrep,match,37,33,s1,60
SeqPrep,match,37,34,s1,60
SeqPrep,match,37,35,s1,60
SeqPrep,match,37,36,s1,60
SeqPrep,match,37,37,s1,60
SeqPrep,match,37,38,s1,60
SeqPrep,match,37,39,s1,60
SeqPrep,match,37,40,s1,60
SeqPrep,match,37,41,s1,60
SeqPrep,match,38,0,s1,38
SeqPrep,match,38,1,s1,39
SeqPrep,match,38,2,s1,40
SeqPrep,match,38,3,s1,41
SeqPrep,match,38,4,s1,42
SeqPrep,match,38,5,s1,43
SeqPrep,match,38,6,s1,44
SeqPrep,match,38,7,s1,45
SeqPrep,match,38,8,s1,46
SeqPrep,match,38,9,s1,47
SeqPrep,match,38,10,s1,48
SeqPrep,match,38,11,s1,49
SeqPrep,match,38,12,s1,50
SeqPrep,match,38,13,s1,51
SeqPrep,match,38,14,s1,52
SeqPrep,match,38,15,s1,53
SeqPrep,match,38,16,s1,54
SeqPrep,match,38,17,s1,55
SeqPrep,match,38,18,s1,56
SeqPrep,match,38,19,s1,57
SeqPrep,match,38,20,s1,58
SeqPrep,match,38,21,s1,59
SeqPrep,match,38,22,s1,60
SeqPrep,match,38,23,s1,60
SeqPrep,match,38,24,s1,60
SeqPrep,match,38,25,s1,60
SeqPrep,match,38,26,s1,60
SeqPrep,match,38,27,s1,60
SeqPrep,match,38,28,s1,60
SeqPrep,match,38,29,s1,60
SeqPrep,match,38,30,s1,60
SeqPrep,match,38,31,s1,60
SeqPrep,match,38,32,s1,60
SeqPrep,match,38,33,s1,60
SeqPrep,match,38,34,s1,60
SeqPrep,match,38,35,s1,60
SeqPrep,match,38,36,s1,60
SeqPrep,match,38,37,s1,60
SeqPrep,match,38,38,s1,60
SeqPrep,match,38,39,s1,60
SeqPrep,match,38,40,s1,60
SeqPrep,match,38,41,s1,60
SeqPrep,match,39,0,s1,39
SeqPrep,match,39,1,s1,40
SeqPrep,match,39,2,s1,41
SeqPrep,match,39,3,s1,42
SeqPrep,match,39,4,s1,43
SeqPrep,match,39,5,s1,44
SeqPrep,match,39,6,s1,45
SeqPrep,match,39,7,s1,46
SeqPrep,match,39,8,s1,47
SeqPrep,match,39,9,s1,48
SeqPrep,match,39,10,s1,49
SeqPrep,match,39,11,s1,50
SeqPrep,match,39,12,s1,51
SeqPrep,match,39,13,s1,52
SeqPrep,match,39,14,s1,53
SeqPrep,match,39,15,s1,54
SeqPrep,match,39,16,s1,55
SeqPrep,match,39,17,s1,56
SeqPrep,match,39,18,s1,57
SeqPrep,match,39,19,s1,58
SeqPrep,match,39,20,s1,59
SeqPrep,match,39,21,s1,60
SeqPrep,match,39,22,s1,60
SeqPrep,match,39,23,s1,60
SeqPrep,match,39,24,s1,60
SeqPrep,match,39,25,s1,60
SeqPrep,match,39,26,s1,60
SeqPrep,match,39,27,s1,60
SeqPrep,match,39,28,s1,60
SeqPrep,match,39,29,s1,60
SeqPrep,match,39,30,s1,60
SeqPrep,match,39,31,s1,60
SeqPrep,match,39,32,s1,60
SeqPrep,match,39,33,s1,60
SeqPrep,match,39,34,s1,60
SeqPrep,match,39,35,s1,60
SeqPrep,match,39,36,s1,60
SeqPrep,match,39,37,s1,60
SeqPrep,match,39,38,s1,60
SeqPrep,match,39,39,s1,60
SeqPrep,match,39,40,s1,60
SeqPrep,match,39,41,s1,60
SeqPrep,match,40,0,s1,40
SeqPrep,match,40,1,s1,41
SeqPrep,match,40,2,s1,42
SeqPrep,match,40,3,s1,43
SeqPrep,match,40,4,s1,44
SeqPrep,match,40,5,s1,45
SeqPrep,match,40,6,s1,46
SeqPrep,match,40,7,s1,47
SeqPrep,match,40,8,s1,48
SeqPrep,match,40,9,s1,49
SeqPrep,match,40,10,s1,50
SeqPrep,match,40,11,s1,51
SeqPrep,match,40,12,s1,52
SeqPrep,match,40,13,s1,53
SeqPrep,match,40,14,s1,54
SeqPrep,match,40,15,s1,55
SeqPrep,match,40,16,s1,56
SeqPrep,match,40,17,s1,57
SeqPrep,match,40,18,s1,58
SeqPrep,match,40,19,s1,59
SeqPrep,match,40,20,s1,60
SeqPrep,match,40,21,s1,60
SeqPrep,match,40,22,s1,60
SeqPrep,match,40,23,s1,60
SeqPrep,match,40,24,s1,60
SeqPrep,match,40,25,s1,60
SeqPrep,match,40,26,s1,60
SeqPrep,match,40,27,s1,60
SeqPrep,match,40,28,s1,60
SeqPrep,match,40,29,s1,60
SeqPrep,match,40,30,s1,60
SeqPrep,match,40,31,s1,60
SeqPrep,match,40,32,s1,60
SeqPrep,match,40,33,s1,60
SeqPrep,match,40,34,s1,60
SeqPrep,match,40,35,s1,60
SeqPrep,match,40,36,s1,60
SeqPrep,match,40,37,s1,60
SeqPrep,match,40,38,s1,60
SeqPrep,match,40,39,s1,60
SeqPrep,match,40,40,s1,60
SeqPrep,match,40,41,s1,60
SeqPrep,match,41,0,s1,41
SeqPrep,match,41,1,s1,42
SeqPrep,match,41,2,s1,43
SeqPrep,match,41,3,s1,44
SeqPrep,match,41,4,s1,45
SeqPrep,match,41,5,s1,46
SeqPrep,match,41,6,s1,47
SeqPrep,match,41,7,s1,48
SeqPrep,match,41,8,s1,49
SeqPrep,match,41,9,s1,50
SeqPrep,match,41,10,s1,51
SeqPrep,match,41,11,s1,52
SeqPrep,match,41,12,s1,53
SeqPrep,match,41,13,s1,54
SeqPrep,match,41,14,s1,55
SeqPrep,match,41,15,s1,56
SeqPrep,match,41,16,s1,57
SeqPrep,match,41,17,s1,58
SeqPrep,match,41,18,s1,59
SeqPrep,match,41,19,s1,60
SeqPrep,match,41,20,s1,60
SeqPrep,match,41,21,s1,60
SeqPrep,match,41,22,s1,60
SeqPrep,match,41,23,s1,60
SeqPrep,match,41,24,s1,60
SeqPrep,match,41,25,s1,60
SeqPrep,match,41,26,s1,60
SeqPrep,match,41,27,s1,60
SeqPrep,match,41,28,s1,60
SeqPrep,match,41,29,s1,60
SeqPrep,match,41,30,s1,60
SeqPrep,match,41,31,s1,60
SeqPrep,match,41,32,s1,60
SeqPrep,match,41,33,s1,60
SeqPrep,match,41,34,s1,60
SeqPrep,match,41,35,s1,60
SeqPrep,match,41,36,s1,60
SeqPrep,match,41,37,s1,60
SeqPrep,match,41,38,s1,60
SeqPrep,match,41,39,s1,60
SeqPrep,match,41,40,s1,60
SeqPrep,match,41,41,s1,60
SeqPrep,mismatch,0,0,s1,0
SeqPrep,mismatch,0,1,s2,1
SeqPrep,mismatch,0,2,s2,2
SeqPrep,mismatch,0,3,s2,3
SeqPrep,mismatch,0,4,s2,4
SeqPrep,mismatch,0,5,s2,5
SeqPrep,mismatch,0,6,s2,6
SeqPrep,mismatch,0,7,s2,7
SeqPrep,mismatch,0,8,s2,8
SeqPrep,mismatch,0,9,s2,9
SeqPrep,mismatch,0,10,s2,10
SeqPrep,mismatch,0,11,s2,11
SeqPrep,mismatch,0,12,s2,12
SeqPrep,mismatch,0,13,s2,13
SeqPrep,mismatch,0,14,s2,14
SeqPrep,mismatch,0,15,s2,15
SeqPrep,mismatch,0,16,s2,16
SeqPrep,mismatch,0,17,s2,17
SeqPrep,mismatch,0,18,s2,18
SeqPrep,mismatch,0,19,s2,19
